GeneID	TranscriptID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias/Synonyms	EC_number	BUSCO	PFAM	InterPro	EggNog	COG	GO Terms	Secreted	Membrane	Protease	CAZyme	antiSMASH	Notes
H9P43_008275	H9P43_008275-T1	mRNA	c_be_22_11	811066	813322	+		hypothetical protein				PF00782	IPR000340 Dual specificity phosphatase, catalytic domain;IPR000387 Tyrosine-specific protein phosphatases domain;IPR001763 Rhodanese-like domain;IPR003595 Protein-tyrosine phosphatase, catalytic;IPR016130 Protein-tyrosine phosphatase, active site;IPR020422 Dual specificity protein phosphatase domain;IPR029021 Protein-tyrosine phosphatase-like;IPR036873 Rhodanese-like domain superfamily	ENOG503P3EA	V:(V) Defense mechanisms	GO_function: GO:0016791 - phosphatase activity [Evidence IEA];GO_function: GO:0008138 - protein tyrosine/serine/threonine phosphatase activity [Evidence IEA];GO_process: GO:0006470 - protein dephosphorylation [Evidence IEA];GO_process: GO:0016311 - dephosphorylation [Evidence IEA]						
H9P43_008276	H9P43_008276-T1	mRNA	c_be_22_11	813575	815857	-	DOT1	Nucleosomal histone H3-Lys79 methylase		2.1.1.354		PF08123	IPR025789 Histone-lysine N-methyltransferase DOT1 domain;IPR029063 S-adenosyl-L-methionine-dependent methyltransferase superfamily;IPR030445 Histone H3-K79 methyltransferase	ENOG503NVIQ	B:(B) Chromatin structure and dynamics	GO_function: GO:0031151 - histone methyltransferase activity (H3-K79 specific) [Evidence IEA];GO_function: GO:0018024 - histone-lysine N-methyltransferase activity [Evidence IEA];GO_process: GO:0051726 - regulation of cell cycle [Evidence IEA];GO_process: GO:0034729 - histone H3-K79 methylation [Evidence IEA]						
H9P43_008277	H9P43_008277-T1	mRNA	c_be_22_11	816244	821094	+		hypothetical protein														
H9P43_008278	H9P43_008278-T1	mRNA	c_be_22_11	821175	823529	-	ESF1	pre-rRNA-processing protein esf1			EOG092C4IYM	PF08159	IPR012580 NUC153;IPR039754 Pre-rRNA-processing protein Esf1	ENOG503NU82	F:(F) Nucleotide transport and metabolism	GO_component: GO:0005634 - nucleus [Evidence IEA];GO_process: GO:0006364 - rRNA processing [Evidence IEA]						
H9P43_008279	H9P43_008279-T1	mRNA	c_be_22_11	823712	824404	-	sap62	CWF complex protein sap62				PF12874;PF16835	IPR000690 Matrin/U1-C, C2H2-type zinc finger;IPR003604 Matrin/U1-C-like, C2H2-type zinc finger;IPR031781 SF3A2 domain;IPR036236 Zinc finger C2H2 superfamily	ENOG503NVSR	A:(A) RNA processing and modification	GO_component: GO:0005634 - nucleus [Evidence IEA];GO_function: GO:0003676 - nucleic acid binding [Evidence IEA];GO_function: GO:0008270 - zinc ion binding [Evidence IEA]						
H9P43_008280	H9P43_008280-T1	mRNA	c_be_22_11	824662	827001	-	NAG1	Glucosamine-6-phosphate isomerase (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase)		3.2.1.52		PF00728;PF14845	IPR015883 Glycoside hydrolase family 20, catalytic domain;IPR017853 Glycoside hydrolase superfamily;IPR025705 Beta-hexosaminidase;IPR029018 Beta-hexosaminidase-like, domain 2;IPR029019 Beta-hexosaminidase, eukaryotic type, N-terminal	ENOG503NUJ9	G:(G) Carbohydrate transport and metabolism	GO_function: GO:0004563 - beta-N-acetylhexosaminidase activity [Evidence IEA];GO_function: GO:0004553 - hydrolase activity, hydrolyzing O-glycosyl compounds [Evidence IEA];GO_process: GO:0005975 - carbohydrate metabolic process [Evidence IEA]				GH20		
H9P43_008281	H9P43_008281-T1	mRNA	c_be_22_11	828113	829014	+		hypothetical protein				PF00025;PF00071;PF08477	IPR001806 Small GTPase;IPR005225 Small GTP-binding protein domain;IPR020849 Small GTPase, Ras-type;IPR027417 P-loop containing nucleoside triphosphate hydrolase	ENOG503PDH9	S:(S) Function unknown	GO_component: GO:0016020 - membrane [Evidence IEA];GO_function: GO:0003924 - GTPase activity [Evidence IEA];GO_function: GO:0005525 - GTP binding [Evidence IEA];GO_process: GO:0007165 - signal transduction [Evidence IEA]						
H9P43_008282	H9P43_008282-T1	mRNA	c_be_22_11	829081	832081	-		hypothetical protein						ENOG503PI9E								
H9P43_008283	H9P43_008283-T1	mRNA	c_be_22_11	832293	835151	-		hypothetical protein														
H9P43_008284	H9P43_008284-T1	mRNA	c_be_22_11	835603	836198	-		hypothetical protein				PF12597	IPR022533 Cox20	ENOG503P6P5	S:(S) Function unknown	GO_component: GO:0005743 - mitochondrial inner membrane [Evidence IEA];GO_process: GO:0033617 - mitochondrial cytochrome c oxidase assembly [Evidence IEA]						
H9P43_008285	H9P43_008285-T1	mRNA	c_be_22_11	836403	839274	-	SEC15	Rab GTPase-binding exocyst subunit S15				PF04091	IPR007225 Exocyst complex component EXOC6/Sec15;IPR042044 EXOC6/PINT-1/Sec15/Tip20, C-terminal, domain 2;IPR042045 Exocyst complex component EXOC6/Sec15, C-terminal, domain 1;IPR046361 Exocyst complex subunit Sec15, C-terminal	ENOG503NWG4	U:(U) Intracellular trafficking, secretion, and vesicular transport	GO_process: GO:0090522 - vesicle tethering involved in exocytosis [Evidence IEA];GO_process: GO:0006886 - intracellular protein transport [Evidence IEA]						
H9P43_008286	H9P43_008286-T1	mRNA	c_be_22_11	840038	840505	+		hypothetical protein														
H9P43_008287	H9P43_008287-T1	mRNA	c_be_22_11	840587	841379	-		hypothetical protein				PF05175;PF08241;PF13649	IPR002052 DNA methylase, N-6 adenine-specific, conserved site;IPR029063 S-adenosyl-L-methionine-dependent methyltransferase superfamily	ENOG503P1WU	J:(J) Translation, ribosomal structure and biogenesis	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA];GO_function: GO:0008168 - methyltransferase activity [Evidence IEA];GO_process: GO:0032259 - methylation [Evidence IEA]						
H9P43_008288	H9P43_008288-T1	mRNA	c_be_22_11	843926	847058	+		hypothetical protein					IPR013087 Zinc finger C2H2-type;IPR036236 Zinc finger C2H2 superfamily	ENOG503NWGK	S:(S) Function unknown							
H9P43_008289	H9P43_008289-T1	mRNA	c_be_22_11	847408	848329	-		hypothetical protein				PF01585	IPR000467 G-patch domain	ENOG503P5KC	A:(A) RNA processing and modification;D:(D) Cell cycle control, cell division, chromosome partitioning	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA]						
H9P43_008290	H9P43_008290-T1	mRNA	c_be_22_11	849043	850617	+		hypothetical protein				PF00082	IPR000209 Peptidase S8/S53 domain;IPR015500 Peptidase S8, subtilisin-related;IPR022398 Peptidase S8, subtilisin, His-active site;IPR023827 Peptidase S8, subtilisin,  Asp-active site;IPR023828 Peptidase S8, subtilisin, Ser-active site;IPR034193 Proteinase K-like catalytic domain;IPR036852 Peptidase S8/S53 domain superfamily	ENOG503NYXF	O:(O) Posttranslational modification, protein turnover, chaperones	GO_function: GO:0008236 - serine-type peptidase activity [Evidence IEA];GO_function: GO:0004252 - serine-type endopeptidase activity [Evidence IEA];GO_process: GO:0006508 - proteolysis [Evidence IEA]	SignalP(1-34,cutsite=AHA-AP,prob=0.8997)		S08A			
H9P43_008291	H9P43_008291-T1	mRNA	c_be_22_11	850838	852789	+		hypothetical protein														
H9P43_008292	H9P43_008292-T1	mRNA	c_be_22_11	853885	855459	-		hypothetical protein				PF00082	IPR000209 Peptidase S8/S53 domain;IPR015500 Peptidase S8, subtilisin-related;IPR022398 Peptidase S8, subtilisin, His-active site;IPR023827 Peptidase S8, subtilisin,  Asp-active site;IPR023828 Peptidase S8, subtilisin, Ser-active site;IPR034193 Proteinase K-like catalytic domain;IPR036852 Peptidase S8/S53 domain superfamily	ENOG503NYXF	O:(O) Posttranslational modification, protein turnover, chaperones	GO_function: GO:0008236 - serine-type peptidase activity [Evidence IEA];GO_function: GO:0004252 - serine-type endopeptidase activity [Evidence IEA];GO_process: GO:0006508 - proteolysis [Evidence IEA]	SignalP(1-34,cutsite=AHA-AP,prob=0.8997)		S08A			
H9P43_008293	H9P43_008293-T1	mRNA	c_be_22_11	856269	858358	-	GCD6	translation initiation factor eIF-2B epsilon subunit, GEF				PF00483;PF02020	IPR001451 Hexapeptide repeat;IPR003307 W2 domain;IPR005835 Nucleotidyl transferase domain;IPR016024 Armadillo-type fold;IPR029044 Nucleotide-diphospho-sugar transferases;IPR035543 Translation initiation factor eIF-2B subunit epsilon, N-terminal;IPR044123 Translation initiation factor eIF-2B subunit epsilon, W2 domain	ENOG503NUFH	J:(J) Translation, ribosomal structure and biogenesis	GO_function: GO:0031369 - translation initiation factor binding [Evidence IEA];GO_function: GO:0005515 - protein binding [Evidence IEA];GO_function: GO:0005085 - guanyl-nucleotide exchange factor activity [Evidence IEA];GO_function: GO:0016779 - nucleotidyltransferase activity [Evidence IEA];GO_process: GO:0009058 - biosynthetic process [Evidence IEA]						
H9P43_008294	H9P43_008294-T1	mRNA	c_be_22_11	858594	859579	+		hypothetical protein				PF01399	IPR000717 Proteasome component (PCI) domain;IPR045237 Eukaryotic translation initiation factor 3 subunit M eIF3m/COP9 signalosome complex subunit 7 COPS7	ENOG503P3X6	O:(O) Posttranslational modification, protein turnover, chaperones;T:(T) Signal transduction mechanisms							
H9P43_008295	H9P43_008295-T1	mRNA	c_be_22_11	859713	861563	-		hypothetical protein				PF05147	IPR007822 Lanthionine synthetase C-like;IPR012341 Six-hairpin glycosidase-like superfamily;IPR020464 LanC-like protein, eukaryotic	ENOG503P5WM	V:(V) Defense mechanisms	GO_process: GO:0005975 - carbohydrate metabolic process [Evidence IEA]						
H9P43_008296	H9P43_008296-T1	mRNA	c_be_22_11	862264	864548	+		hypothetical protein				PF14922	IPR029417 FAM227 Protein	ENOG503BFHN	S:(S) Function unknown							
H9P43_008297	H9P43_008297-T1	mRNA	c_be_22_11	864636	867150	-		hypothetical protein				PF13418	IPR011043 Galactose oxidase/kelch, beta-propeller;IPR015915 Kelch-type beta propeller			GO_function: GO:0005515 - protein binding [Evidence IEA]	SignalP(1-16,cutsite=TRA-GW,prob=0.4559)					
H9P43_008298	H9P43_008298-T1	mRNA	c_be_22_11	870355	873066	+		hypothetical protein				PF00621	IPR000219 Dbl homology (DH) domain;IPR011993 PH-like domain superfamily;IPR035899 Dbl homology (DH) domain superfamily	ENOG503NX72	T:(T) Signal transduction mechanisms	GO_function: GO:0005085 - guanyl-nucleotide exchange factor activity [Evidence IEA]						
H9P43_008299	H9P43_008299-T1	mRNA	c_be_22_11	874170	876923	+		hypothetical protein		2.3.2.27				ENOG503NW30	L:(L) Replication, recombination and repair							
H9P43_008300	H9P43_008300-T1	mRNA	c_be_22_11	877175	879083	+		hypothetical protein														
H9P43_008301	H9P43_008301-T1	mRNA	c_be_22_11	879858	880532	+		hypothetical protein														
H9P43_008302	H9P43_008302-T1	mRNA	c_be_22_11	881163	884513	+		hypothetical protein														
H9P43_008303	H9P43_008303-T1	mRNA	c_be_22_11	884703	891380	-	brr2	Pre-mRNA-splicing helicase BRR2		3.6.4.13		PF00270;PF00271;PF02889;PF04851;PF18149	IPR001650 Helicase, C-terminal;IPR004179 Sec63 domain;IPR011545 DEAD/DEAH box helicase domain;IPR014001 Helicase superfamily 1/2, ATP-binding domain;IPR014756 Immunoglobulin E-set;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR035892 C2 domain superfamily;IPR036388 Winged helix-like DNA-binding domain superfamily;IPR036390 Winged helix DNA-binding domain superfamily;IPR041094 Brr2, N-terminal helicase PWI domain	ENOG503NVEF	A:(A) RNA processing and modification	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA];GO_function: GO:0005524 - ATP binding [Evidence IEA]						
H9P43_008304	H9P43_008304-T1	mRNA	c_be_22_11	892839	893883	-		hypothetical protein														
H9P43_008305	H9P43_008305-T1	mRNA	c_be_22_11	897264	899525	+		hypothetical protein						ENOG503P9H3			SignalP(1-16,cutsite=ASA-AP,prob=0.3706)					
H9P43_008306	H9P43_008306-T1	mRNA	c_be_22_11	900652	902217	-		hypothetical protein				PF05212	IPR007877 Protein of unknown function DUF707	ENOG50	S:(S) Function unknown							
H9P43_008307	H9P43_008307-T1	mRNA	c_be_22_11	904191	906959	+		hypothetical protein				PF04636	IPR006730 Sestrin;IPR029032 AhpD-like	ENOG503P2J5	S:(S) Function unknown	GO_component: GO:0005634 - nucleus [Evidence IEA];GO_process: GO:1901031 - regulation of response to reactive oxygen species [Evidence IEA]						
H9P43_008308	H9P43_008308-T1	mRNA	c_be_22_11	907039	908733	-		hypothetical protein														
H9P43_008309	H9P43_008309-T1	mRNA	c_be_22_11	909162	912485	-		hypothetical protein				PF17010	IPR031537 Protein of unknown function DUF5092	ENOG50	S:(S) Function unknown							
H9P43_008310	H9P43_008310-T1	mRNA	c_be_22_11	912924	915253	-		hypothetical protein						ENOG503P9H3			SignalP(1-19,cutsite=AEA-GY,prob=0.7898)					
H9P43_008311	H9P43_008311-T1	mRNA	c_be_22_11	916462	919245	+		hypothetical protein				PF00916;PF01740	IPR001902 SLC26A/SulP transporter;IPR002645 STAS domain;IPR011547 SLC26A/SulP transporter domain;IPR018045 Sulphate anion transporter, conserved site;IPR036513 STAS domain superfamily	ENOG503NW17	P:(P) Inorganic ion transport and metabolism	GO_component: GO:0016021 - integral component of membrane [Evidence IEA];GO_component: GO:0016020 - membrane [Evidence IEA];GO_function: GO:0008271 - secondary active sulfate transmembrane transporter activity [Evidence IEA];GO_function: GO:0015301 - anion:anion antiporter activity [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA];GO_process: GO:0008272 - sulfate transport [Evidence IEA]						
H9P43_008312	H9P43_008312-T1	mRNA	c_be_22_11	919500	921584	-	ILV1_2	threonine deaminase		4.3.1.19		PF00291;PF00585	IPR001721 Threonine dehydratase, ACT-like domain;IPR001926 Pyridoxal-phosphate dependent enzyme;IPR005787 Threonine dehydratase, biosynthetic;IPR036052 Tryptophan synthase beta subunit-like PLP-dependent enzyme;IPR038110 Threonine dehydratase, ACT-like domain superfamily;IPR045865 ACT-like domain	ENOG503NUWH	E:(E) Amino acid transport and metabolism	GO_function: GO:0004794 - L-threonine ammonia-lyase activity [Evidence IEA];GO_process: GO:0009097 - isoleucine biosynthetic process [Evidence IEA]						
H9P43_008313	H9P43_008313-T1	mRNA	c_be_22_11	922608	923752	-	PCL5_2	PHO85 cyclin-5				PF08613	IPR013922 Cyclin PHO80-like;IPR036915 Cyclin-like superfamily	ENOG503NYVQ	S:(S) Function unknown	GO_function: GO:0019901 - protein kinase binding [Evidence IEA];GO_process: GO:0000079 - regulation of cyclin-dependent protein serine/threonine kinase activity [Evidence IEA]						
H9P43_008314	H9P43_008314-T1	mRNA	c_be_22_11	924766	926608	-	UGP1	UTP-glucose-1-phosphate uridylyltransferase		2.7.7.9		PF01704	IPR002618 UDPGP family;IPR016267 UTP--glucose-1-phosphate uridylyltransferase;IPR029044 Nucleotide-diphospho-sugar transferases	ENOG503NWDG	G:(G) Carbohydrate transport and metabolism	GO_function: GO:0070569 - uridylyltransferase activity [Evidence IEA];GO_function: GO:0003983 - UTP:glucose-1-phosphate uridylyltransferase activity [Evidence IEA];GO_process: GO:0006011 - UDP-glucose metabolic process [Evidence IEA]						
H9P43_008315	H9P43_008315-T1	mRNA	c_be_22_11	927001	928783	-		hypothetical protein					IPR006740 Protein of unknown function DUF604	ENOG503P2D5	S:(S) Function unknown							
H9P43_008316	H9P43_008316-T1	mRNA	c_be_22_11	929076	930335	-		hypothetical protein														
H9P43_008317	H9P43_008317-T1	mRNA	c_be_22_11	930664	933260	+		hypothetical protein					IPR001680 WD40 repeat;IPR015943 WD40/YVTN repeat-like-containing domain superfamily	ENOG503NZKJ	S:(S) Function unknown	GO_function: GO:0005515 - protein binding [Evidence IEA]						
H9P43_008318	H9P43_008318-T1	mRNA	c_be_22_11	933301	938675	-		hypothetical protein				PF00005;PF00664	IPR003439 ABC transporter-like, ATP-binding domain;IPR003593 AAA+ ATPase domain;IPR011527 ABC transporter type 1, transmembrane domain;IPR017871 ABC transporter-like, conserved site;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR036640 ABC transporter type 1, transmembrane domain superfamily;IPR044726 ABC transporter C family, six-transmembrane helical domain 2;IPR044746 ABC transporter C family, six-transmembrane helical domain 1	ENOG503NXEW	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	GO_component: GO:0016021 - integral component of membrane [Evidence IEA];GO_function: GO:0140359 - ABC-type transporter activity [Evidence IEA];GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]						
H9P43_008319	H9P43_008319-T1	mRNA	c_be_22_11	939701	941079	-		hypothetical protein														
H9P43_008320	H9P43_008320-T1	mRNA	c_be_22_11	941234	942355	-		hypothetical protein						ENOG503P6UF								
H9P43_008321	H9P43_008321-T1	mRNA	c_be_22_11	943832	947317	+	NAT10	N-acetyltransferase 10			EOG092C0F0X	PF05127;PF08351;PF13718;PF13725	IPR000182 GNAT domain;IPR007807 Helicase domain;IPR013562 tRNA(Met) cytidine acetyltransferase TmcA, N-terminal;IPR016181 Acyl-CoA N-acyltransferase;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR027992 Possible tRNA binding domain;IPR032672 TmcA/NAT10/Kre33;IPR033688 RNA cytidine acetyltransferase NAT10	ENOG503NU7C	O:(O) Posttranslational modification, protein turnover, chaperones	GO_function: GO:0016407 - acetyltransferase activity [Evidence IEA];GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0008080 - N-acetyltransferase activity [Evidence IEA];GO_process: GO:0034470 - ncRNA processing [Evidence IEA];GO_process: GO:0016072 - rRNA metabolic process [Evidence IEA]						
H9P43_008322	H9P43_008322-T1	mRNA	c_be_22_11	947526	947908	+		hypothetical protein														
H9P43_008323	H9P43_008323-T1	mRNA	c_be_22_11	947989	949161	-		hypothetical protein														
H9P43_008324	H9P43_008324-T1	mRNA	c_be_22_11	949404	952552	-		hypothetical protein				PF00023;PF01843;PF12796;PF13606;PF13857	IPR002110 Ankyrin repeat;IPR002710 Dilute domain;IPR036770 Ankyrin repeat-containing domain superfamily	ENOG503NTX8	F:(F) Nucleotide transport and metabolism	GO_function: GO:0005515 - protein binding [Evidence IEA]						
H9P43_008325	H9P43_008325-T1	mRNA	c_be_22_11	953927	954830	-	MND1	Meiotic nuclear division protein 1				PF03962;PF18517	IPR005647 Meiotic nuclear division protein 1;IPR036388 Winged helix-like DNA-binding domain superfamily;IPR040453 Mnd1, HTH domain;IPR040661 Leucine zipper with capping helix domain	ENOG503P383	D:(D) Cell cycle control, cell division, chromosome partitioning	GO_function: GO:0003690 - double-stranded DNA binding [Evidence IEA];GO_process: GO:0007131 - reciprocal meiotic recombination [Evidence IEA]						
H9P43_008326	H9P43_008326-T1	mRNA	c_be_22_11	955263	957409	+	ATP2	atp2, beta subunit of the F1 sector of mitochondrial F1F0 ATP synthase				PF00006;PF02874	IPR000194 ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain;IPR003593 AAA+ ATPase domain;IPR004100 ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain;IPR005722 ATP synthase, F1 complex, beta subunit;IPR020003 ATPase, alpha/beta subunit, nucleotide-binding domain, active site;IPR024034 ATPase, F1/V1 complex, beta/alpha subunit, C-terminal;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR036121 ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain superfamily	ENOG503NVU5	C:(C) Energy production and conversion	GO_component: GO:0045261 - proton-transporting ATP synthase complex, catalytic core F(1) [Evidence IEA];GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0046933 - proton-transporting ATP synthase activity, rotational mechanism [Evidence IEA];GO_process: GO:1902600 - proton transmembrane transport [Evidence IEA];GO_process: GO:0046034 - ATP metabolic process [Evidence IEA];GO_process: GO:0015986 - proton motive force-driven ATP synthesis [Evidence IEA]						
