SeqName	Hit-Desc	GO-Group	GO-ID	Term
Be3_20213	adp-ribosylation factor	C	GO:0005622	intracellular
Be3_20213	adp-ribosylation factor	F	GO:0000166	nucleotide binding
Be3_20213	adp-ribosylation factor	P	GO:0007165	signal transduction
Be3_20240	aqualysin 1	P	GO:0008152	metabolic process
Be3_20240	aqualysin 1	F	GO:0008233	peptidase activity
Be3_20247	ribosomal protein l41	P	GO:0008150	biological_process
Be3_20247	ribosomal protein l41	C	GO:0005840	ribosome
Be3_20247	ribosomal protein l41	F	GO:0005198	structural molecule activity
Be3_20247	ribosomal protein l41	P	GO:0006412	translation
Be3_20267	ubiquitin-conjugating enzyme e2 e1	F	GO:0000166	nucleotide binding
Be3_20267	ubiquitin-conjugating enzyme e2 e1	F	GO:0003824	catalytic activity
Be3_20267	ubiquitin-conjugating enzyme e2 e1	P	GO:0006464	cellular protein modification process
Be3_20274	probable mago nashi exon junction complex	C	GO:0005634	nucleus
Be3_20274	probable mago nashi exon junction complex	P	GO:0000003	reproduction
Be3_20283	40s ribosomal protein s16	C	GO:0005840	ribosome
Be3_20283	40s ribosomal protein s16	F	GO:0005198	structural molecule activity
Be3_20283	40s ribosomal protein s16	P	GO:0006412	translation
Be3_20285	monothiol glutaredoxin-5	P	GO:0050789	regulation of biological process
Be3_20285	monothiol glutaredoxin-5	P	GO:0019725	cellular homeostasis
Be3_20285	monothiol glutaredoxin-5	F	GO:0009055	electron carrier activity
Be3_20285	monothiol glutaredoxin-5	F	GO:0003824	catalytic activity
Be3_20332	autophagy protein	P	GO:0006810	transport
Be3_20332	autophagy protein	C	GO:0005773	vacuole
Be3_20332	autophagy protein	C	GO:0043226	organelle
Be3_20332	autophagy protein	C	GO:0005737	cytoplasm
Be3_20350	mitochondrial ribosomal protein l11	C	GO:0005622	intracellular
Be3_20354	transcription initiation factor iia gamma chain	P	GO:0009058	biosynthetic process
Be3_20354	transcription initiation factor iia gamma chain	P	GO:0008152	metabolic process
Be3_20354	transcription initiation factor iia gamma chain	P	GO:0044238	primary metabolic process
Be3_20364	hog1 partial	F	GO:0004672	protein kinase activity
Be3_20364	hog1 partial	F	GO:0004871	signal transducer activity
Be3_20364	hog1 partial	P	GO:0006464	cellular protein modification process
Be3_20364	hog1 partial	F	GO:0005488	binding
Be3_20364	hog1 partial	P	GO:0050789	regulation of biological process
Be3_20364	hog1 partial	N	GO:0006350	
Be3_20364	hog1 partial	F	GO:0000166	nucleotide binding
Be3_20364	hog1 partial	C	GO:0005737	cytoplasm
Be3_20364	hog1 partial	C	GO:0005634	nucleus
Be3_20366	related to mia40-mitochondrial intermembrane space involved in import and assembly of intermembrane space proteins	C	GO:0005739	mitochondrion
Be3_20366	related to mia40-mitochondrial intermembrane space involved in import and assembly of intermembrane space proteins	P	GO:0006810	transport
Be3_20366	related to mia40-mitochondrial intermembrane space involved in import and assembly of intermembrane space proteins	C	GO:0005623	cell
Be3_20366	related to mia40-mitochondrial intermembrane space involved in import and assembly of intermembrane space proteins	P	GO:0015031	protein transport
Be3_20368	40s ribosomal protein expressed	C	GO:0005840	ribosome
Be3_20396	translation initiation factor	P	GO:0009058	biosynthetic process
Be3_20396	translation initiation factor	F	GO:0016740	transferase activity
Be3_20404	peptidyl-prolyl cis-trans isomerase	P	GO:0019538	protein metabolic process
Be3_20404	peptidyl-prolyl cis-trans isomerase	F	GO:0003824	catalytic activity
Be3_20421	aldehyde dehydrogenase	F	GO:0003824	catalytic activity
Be3_20425	hematopoietic lineage cell-specific protein	P	GO:0007165	signal transduction
Be3_20425	hematopoietic lineage cell-specific protein	P	GO:0006464	cellular protein modification process
Be3_20425	hematopoietic lineage cell-specific protein	P	GO:0009719	response to endogenous stimulus
Be3_20425	hematopoietic lineage cell-specific protein	P	GO:0050789	regulation of biological process
Be3_20425	hematopoietic lineage cell-specific protein	N	GO:0006350	
Be3_20425	hematopoietic lineage cell-specific protein	F	GO:0005515	protein binding
Be3_20425	hematopoietic lineage cell-specific protein	F	GO:0003677	DNA binding
Be3_20425	hematopoietic lineage cell-specific protein	P	GO:0030154	cell differentiation
Be3_20425	hematopoietic lineage cell-specific protein	P	GO:0007275	multicellular organismal development
Be3_20425	hematopoietic lineage cell-specific protein	F	GO:0003700	sequence-specific DNA binding transcription factor activity
Be3_20425	hematopoietic lineage cell-specific protein	P	GO:0008283	cell proliferation
Be3_20425	hematopoietic lineage cell-specific protein	C	GO:0005737	cytoplasm
Be3_20425	hematopoietic lineage cell-specific protein	C	GO:0005634	nucleus
Be3_20425	hematopoietic lineage cell-specific protein	C	GO:0005886	plasma membrane
Be3_20426	ap-2 complex subunit sigma	P	GO:0015031	protein transport
Be3_20426	ap-2 complex subunit sigma	F	GO:0005215	transporter activity
Be3_20455	inosine-uridine preferring nucleoside hydrolase	F	GO:0016787	hydrolase activity
Be3_20482	apses-domain-containing protein	F	GO:0003700	sequence-specific DNA binding transcription factor activity
Be3_20482	apses-domain-containing protein	F	GO:0003677	DNA binding
Be3_20482	apses-domain-containing protein	N	GO:0006519	
Be3_20482	apses-domain-containing protein	P	GO:0050789	regulation of biological process
Be3_20482	apses-domain-containing protein	N	GO:0006350	
Be3_20525	charged multivesicular body protein 3	P	GO:0015031	protein transport
Be3_20532	hypotheticial protein	C	GO:0005634	nucleus
Be3_20532	hypotheticial protein	P	GO:0006996	organelle organization
Be3_20532	hypotheticial protein	P	GO:0007049	cell cycle
Be3_20557	in-1 protein	P	GO:0015031	protein transport
Be3_20557	in-1 protein	P	GO:0008150	biological_process
Be3_20559	40s ribosomal protein s30	C	GO:0005840	ribosome
Be3_20559	40s ribosomal protein s30	F	GO:0005198	structural molecule activity
Be3_20559	40s ribosomal protein s30	C	GO:0005634	nucleus
Be3_20559	40s ribosomal protein s30	P	GO:0006412	translation
Be3_20559	40s ribosomal protein s30	C	GO:0005829	cytosol
Be3_20603	40s ribosomal protein expressed	C	GO:0005840	ribosome
Be3_20604	gdp-mannose -dehydratase	F	GO:0003824	catalytic activity
Be3_20604	gdp-mannose -dehydratase	P	GO:0006139	nucleobase-containing compound metabolic process
Be3_20604	gdp-mannose -dehydratase	P	GO:0005975	carbohydrate metabolic process
Be3_20604	gdp-mannose -dehydratase	C	GO:0005622	intracellular
Be3_20604	gdp-mannose -dehydratase	F	GO:0005488	binding
Be3_20664	zinc finger protein	F	GO:0005488	binding
Be3_20667	cytochrome c oxidase polypeptide vib	F	GO:0003824	catalytic activity
Be3_20667	cytochrome c oxidase polypeptide vib	F	GO:0005215	transporter activity
Be3_20667	cytochrome c oxidase polypeptide vib	C	GO:0005739	mitochondrion
Be3_20672	protein	P	GO:0019538	protein metabolic process
Be3_20692	nudix hydrolase	C	GO:0005634	nucleus
Be3_20719	50s ribosomal protein l28	C	GO:0005622	intracellular
Be3_20722	ubiquitin-conjugating enzyme e2	F	GO:0003824	catalytic activity
Be3_20722	ubiquitin-conjugating enzyme e2	P	GO:0006464	cellular protein modification process
Be3_20741	heat shock protein	P	GO:0019538	protein metabolic process
Be3_20741	heat shock protein	C	GO:0005737	cytoplasm
Be3_20741	heat shock protein	F	GO:0000166	nucleotide binding
Be3_20783	er to golgi transport-related protein	C	GO:0005623	cell
Be3_20805	glycine cleavage system h protein	P	GO:0009056	catabolic process
Be3_20805	glycine cleavage system h protein	N	GO:0006519	
Be3_20818	pabp_yarli ame: full=polyadenylate-binding cytoplasmic and nuclear short=pabp short=poly -binding protein ame: full=polyadenylate tail-binding protein	C	GO:0005737	cytoplasm
Be3_20818	pabp_yarli ame: full=polyadenylate-binding cytoplasmic and nuclear short=pabp short=poly -binding protein ame: full=polyadenylate tail-binding protein	F	GO:0003723	RNA binding
Be3_20818	pabp_yarli ame: full=polyadenylate-binding cytoplasmic and nuclear short=pabp short=poly -binding protein ame: full=polyadenylate tail-binding protein	P	GO:0006810	transport
Be3_20818	pabp_yarli ame: full=polyadenylate-binding cytoplasmic and nuclear short=pabp short=poly -binding protein ame: full=polyadenylate tail-binding protein	P	GO:0006139	nucleobase-containing compound metabolic process
Be3_20818	pabp_yarli ame: full=polyadenylate-binding cytoplasmic and nuclear short=pabp short=poly -binding protein ame: full=polyadenylate tail-binding protein	P	GO:0050789	regulation of biological process
Be3_20818	pabp_yarli ame: full=polyadenylate-binding cytoplasmic and nuclear short=pabp short=poly -binding protein ame: full=polyadenylate tail-binding protein	P	GO:0006412	translation
Be3_20818	pabp_yarli ame: full=polyadenylate-binding cytoplasmic and nuclear short=pabp short=poly -binding protein ame: full=polyadenylate tail-binding protein	C	GO:0005634	nucleus
Be3_20818	pabp_yarli ame: full=polyadenylate-binding cytoplasmic and nuclear short=pabp short=poly -binding protein ame: full=polyadenylate tail-binding protein	F	GO:0000166	nucleotide binding
Be3_20819	10 kda heat shock mitochondrial	P	GO:0019538	protein metabolic process
Be3_20819	10 kda heat shock mitochondrial	C	GO:0005737	cytoplasm
Be3_20819	10 kda heat shock mitochondrial	F	GO:0000166	nucleotide binding
Be3_20819	10 kda heat shock mitochondrial	P	GO:0006950	response to stress
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	F	GO:0005102	receptor binding
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	C	GO:0005623	cell
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	P	GO:0009605	response to external stimulus
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	P	GO:0006950	response to stress
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	C	GO:0016023	cytoplasmic membrane-bounded vesicle
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	P	GO:0050789	regulation of biological process
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	C	GO:0005856	cytoskeleton
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	P	GO:0006810	transport
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	C	GO:0005576	extracellular region
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	C	GO:0005730	nucleolus
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	C	GO:0043234	protein complex
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	F	GO:0003779	actin binding
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	F	GO:0005488	binding
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	C	GO:0005737	cytoplasm
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	F	GO:0005515	protein binding
Be3_20820	achain crystal structure of the actin-binding domain of human alpha-actinin-4 mutant	C	GO:0005622	intracellular
Be3_20838	alternative splicing factor srp20	F	GO:0005488	binding
Be3_20859	protein htz-1	P	GO:0050789	regulation of biological process
Be3_20859	protein htz-1	P	GO:0040007	growth
Be3_20859	protein htz-1	C	GO:0005694	chromosome
Be3_20859	protein htz-1	P	GO:0007049	cell cycle
Be3_20859	protein htz-1	P	GO:0007275	multicellular organismal development
Be3_20859	protein htz-1	P	GO:0000003	reproduction
Be3_20859	protein htz-1	F	GO:0003677	DNA binding
Be3_20859	protein htz-1	P	GO:0009653	anatomical structure morphogenesis
Be3_20859	protein htz-1	P	GO:0008150	biological_process
Be3_20859	protein htz-1	P	GO:0006996	organelle organization
Be3_20859	protein htz-1	P	GO:0009790	embryo development
Be3_20859	protein htz-1	C	GO:0005634	nucleus
Be3_20859	protein htz-1	P	GO:0040029	regulation of gene expression, epigenetic
Be3_20871	60s ribosomal protein l1-b	C	GO:0005840	ribosome
Be3_20871	60s ribosomal protein l1-b	F	GO:0005198	structural molecule activity
Be3_20871	60s ribosomal protein l1-b	F	GO:0003723	RNA binding
Be3_20871	60s ribosomal protein l1-b	P	GO:0006412	translation
Be3_20871	60s ribosomal protein l1-b	P	GO:0006139	nucleobase-containing compound metabolic process
Be3_20878	probable 26s proteasome regulatory subunit	C	GO:0005622	intracellular
Be3_20878	probable 26s proteasome regulatory subunit	C	GO:0043234	protein complex
Be3_20878	probable 26s proteasome regulatory subunit	F	GO:0005488	binding
Be3_20900	protein decapping 5	P	GO:0006139	nucleobase-containing compound metabolic process
Be3_20900	protein decapping 5	P	GO:0009056	catabolic process
Be3_20900	protein decapping 5	P	GO:0050789	regulation of biological process
Be3_20900	protein decapping 5	P	GO:0006412	translation
Be3_20900	protein decapping 5	P	GO:0016043	cellular component organization
Be3_20939	60s ribosomal protein l43	C	GO:0005840	ribosome
Be3_20939	60s ribosomal protein l43	F	GO:0005198	structural molecule activity
Be3_20939	60s ribosomal protein l43	P	GO:0006412	translation
Be3_20967	cyclophilin 1	P	GO:0019538	protein metabolic process
Be3_20967	cyclophilin 1	P	GO:0006464	cellular protein modification process
Be3_20967	cyclophilin 1	F	GO:0005488	binding
Be3_20967	cyclophilin 1	C	GO:0005737	cytoplasm
Be3_20967	cyclophilin 1	F	GO:0003824	catalytic activity
Be3_20988	probable nadh2 dehydrogenase acyl carrier chain precursor	P	GO:0009058	biosynthetic process
Be3_20988	probable nadh2 dehydrogenase acyl carrier chain precursor	P	GO:0006629	lipid metabolic process
Be3_20988	probable nadh2 dehydrogenase acyl carrier chain precursor	F	GO:0005488	binding
Be3_21015	bud site selection-related protein	F	GO:0005488	binding
Be3_21030	small nuclear ribonucleoprotein sm d2	F	GO:0003676	nucleic acid binding
Be3_21030	small nuclear ribonucleoprotein sm d2	C	GO:0005622	intracellular
Be3_21080	rna polymerase ii transcription elongation	F	GO:0008135	translation factor activity, nucleic acid binding
Be3_21080	rna polymerase ii transcription elongation	P	GO:0019538	protein metabolic process
Be3_21080	rna polymerase ii transcription elongation	P	GO:0009056	catabolic process
Be3_21080	rna polymerase ii transcription elongation	P	GO:0006412	translation
Be3_21086	rna polymerase ii core subunit	F	GO:0016740	transferase activity
Be3_21110	dna-directed rna polymerase iii subunit rpc10	F	GO:0005488	binding
Be3_21212	cytochrome c oxidase subunit iv	C	GO:0005739	mitochondrion
Be3_21218	60s ribosomal protein l44	C	GO:0005840	ribosome
Be3_21218	60s ribosomal protein l44	F	GO:0005198	structural molecule activity
Be3_21218	60s ribosomal protein l44	P	GO:0006412	translation
Be3_21254	threonine aldolase	F	GO:0003824	catalytic activity
Be3_21276	dynein light chain axonemal-like	C	GO:0005856	cytoskeleton
Be3_21276	dynein light chain axonemal-like	C	GO:0043234	protein complex
Be3_21276	dynein light chain axonemal-like	P	GO:0008150	biological_process
Be3_21303	pre-mrna branch site p14-like protein	F	GO:0003676	nucleic acid binding
Be3_21303	pre-mrna branch site p14-like protein	F	GO:0000166	nucleotide binding
Be3_21311	hypothetical protein LEMA_P120520.1	P	GO:0008152	metabolic process
Be3_21311	hypothetical protein LEMA_P120520.1	F	GO:0016740	transferase activity
Be3_21316	autophagy protein	C	GO:0005773	vacuole
Be3_21316	autophagy protein	C	GO:0016023	cytoplasmic membrane-bounded vesicle
Be3_21316	autophagy protein	P	GO:0009056	catabolic process
Be3_21316	autophagy protein	P	GO:0015031	protein transport
Be3_21333	protein transport protein sec61 gamma	P	GO:0015031	protein transport
Be3_21340	mitochondrial atp synthase epsilon chain domain-containing protein	F	GO:0005215	transporter activity
Be3_21342	ribosomal protein s20	F	GO:0005198	structural molecule activity
Be3_21342	ribosomal protein s20	F	GO:0003723	RNA binding
Be3_21342	ribosomal protein s20	C	GO:0005840	ribosome
Be3_21342	ribosomal protein s20	P	GO:0006412	translation
Be3_21379	60s ribosomal protein l30	C	GO:0005840	ribosome
Be3_21379	60s ribosomal protein l30	C	GO:0005829	cytosol
Be3_21379	60s ribosomal protein l30	F	GO:0005198	structural molecule activity
Be3_21379	60s ribosomal protein l30	P	GO:0006412	translation
Be3_21385	nucleosome binding protein	P	GO:0008150	biological_process
Be3_21387	iron-sulfur cluster assembly 1 mitochondrial-like	F	GO:0005198	structural molecule activity
Be3_21387	iron-sulfur cluster assembly 1 mitochondrial-like	P	GO:0009058	biosynthetic process
Be3_21387	iron-sulfur cluster assembly 1 mitochondrial-like	F	GO:0005488	binding
Be3_21415	40s ribosomal protein s21	C	GO:0005622	intracellular
Be3_21422	probable nadh2 dehydrogenase acyl carrier chain precursor	F	GO:0005488	binding
Be3_21422	probable nadh2 dehydrogenase acyl carrier chain precursor	P	GO:0009058	biosynthetic process
Be3_21422	probable nadh2 dehydrogenase acyl carrier chain precursor	P	GO:0006629	lipid metabolic process
Be3_21422	probable nadh2 dehydrogenase acyl carrier chain precursor	F	GO:0005215	transporter activity
